Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
14dbc2bf-30c9-4738-afad-8a40c0c363d3,2024-10-31,2024-05-31,Second Class,afaab2be-f70b-4b11-b215-e1e31e071944,Corporate,Patriciaville,Iowa,West,Technology,Bookcases,Speak Product,968.39,4,0.2,32.16
0265f4ad-7b22-432a-bf31-e2b656109d5e,2024-01-06,2024-05-15,First Class,7f8373fa-31d9-4a98-bdcc-9595d2c512c3,Home Office,Davidshire,West Virginia,West,Technology,Storage,Perhaps Product,75.9,1,0.32,306.14
f267f28a-7656-4908-b8df-528386a4be01,2024-10-23,2024-05-20,Same Day,546a8c44-ccff-47e0-8864-8b6b62690f40,Home Office,Ramosstad,Alabama,East,Furniture,Binders,Board Product,651.83,7,0.31,155.43
82809257-7742-48bd-ae3d-bee8a8b0c0f4,2024-09-06,2024-02-18,Standard Class,a75a33b7-4520-46ab-861c-820ee94c5811,Home Office,Lake Ryanville,California,West,Technology,Bookcases,Author Product,83.36,2,0.06,149.38
bcfa9619-b3c3-4af5-b6f8-c306fea7d627,2024-08-18,2024-09-28,Second Class,533f2d35-e332-4f4c-9f94-a8262aff94a0,Home Office,Anthonyfort,South Dakota,West,Office Supplies,Tables,Stage Product,381.71,9,0.49,-122.9
453fdd10-19d5-4dc4-a520-47746080fb9d,2024-10-09,2024-07-12,Same Day,fa1fe4ba-1d3b-4c0d-bbfb-df409beb794d,Corporate,South Melinda,Minnesota,South,Office Supplies,Binders,Radio Product,805.78,3,0.09,72.66
4f2e0469-d159-42a8-9b58-69f06bc71b95,2024-02-05,2024-06-26,Standard Class,2ec128fc-5c14-484a-8f0a-77de853d3c4c,Consumer,West Yvette,Wisconsin,Central,Furniture,Appliances,Shake Product,439.14,8,0.22,-31.25
2e27bc5e-06d4-4158-b854-c5d3b623a735,2024-11-05,2024-08-21,Same Day,a9af9a38-c556-46ff-af13-b84de3a19b2f,Corporate,West Douglaston,Pennsylvania,West,Office Supplies,Appliances,Challenge Product,997.21,8,0.24,-189.01
cc15c5a0-10f5-4509-b956-72589896790a,2024-06-06,2024-05-28,Standard Class,21b760a4-e2b1-414d-a015-348ae3b35072,Consumer,Johnsonville,New York,West,Office Supplies,Appliances,National Product,563.47,3,0.41,52.07
78151b59-1cd1-47b4-9e7e-7f421afc361e,2024-06-25,2024-06-03,Second Class,c357f57f-05e5-48b1-b711-4cbd71c0feb2,Home Office,Charleshaven,New Jersey,West,Technology,Appliances,Play Product,327.95,4,0.05,-137.12
55167224-bf89-4e90-b291-9de87789210b,2024-02-19,2024-01-25,First Class,6335d793-6a31-4159-a388-db1db7739115,Corporate,Delgadotown,Iowa,South,Office Supplies,Bookcases,Finish Product,227.91,2,0.21,-20.22
c91c27dd-cb64-4da1-b293-6ebeae5322cd,2024-01-30,2024-04-30,Standard Class,1dd92483-8d04-421e-a26a-4cff589401ef,Home Office,West Kayla,Alaska,Central,Furniture,Paper,Candidate Product,357.02,4,0.31,-135.24
3fb91455-385a-4516-a876-62367094a1b6,2024-06-25,2024-03-01,Same Day,2fd94896-e009-4c5f-a09c-b132bd600802,Corporate,East Jill,Michigan,East,Technology,Binders,Generation Product,378.81,9,0.11,-129.34
bb04f792-416c-408c-a8c8-00567068d567,2024-07-23,2024-10-27,Second Class,1caf362f-4253-4cea-9321-41d9c4d0e524,Home Office,North Melissamouth,Nevada,South,Technology,Storage,Identify Product,78.03,2,0.31,-60.69
fa6fccf5-8d17-4489-b57c-1434f145d2f8,2024-03-10,2024-01-17,Standard Class,20988355-c888-48dd-ba74-37556779ff56,Consumer,Ashleystad,Illinois,South,Furniture,Tables,Recent Product,375.88,3,0.46,499.89
4ac5704a-3cf1-4b9d-83b2-735f11fe1009,2024-03-22,2024-10-02,Same Day,30835802-2a8b-4fcb-847b-f98f8e5118f5,Consumer,Sanchezshire,Nevada,Central,Technology,Accessories,Compare Product,469.6,4,0.5,-198.47
a9979fe4-a6b0-4c4b-9815-5a4d2cdc7209,2024-09-23,2024-02-22,Same Day,9b99d1b4-179f-43ac-94b0-ee065e329b9b,Consumer,Austinburgh,North Dakota,Central,Technology,Chairs,Game Product,725.51,5,0.02,247.07
fa5e4569-87b9-4a0f-aa04-a9f7fa311c53,2024-09-02,2024-02-19,Same Day,3cf33b77-51b5-4d02-8002-b10dce8cb4c6,Corporate,Port Chelseaburgh,Kansas,South,Furniture,Storage,Which Product,660.16,1,0.12,-101.13
ac5d9c08-0237-46d8-b6b3-22e1638b96e4,2024-09-09,2024-10-17,Standard Class,607b3add-ee65-4f44-8bd0-141617d25323,Consumer,North Bridget,South Dakota,East,Technology,Chairs,Teacher Product,711.68,7,0.16,444.44
93362eda-7491-43a7-82c5-3cb1ee0995ae,2024-01-19,2024-09-19,Standard Class,0dfa6f99-7ea6-49ed-a80c-04bc0b7d9843,Corporate,Joshuaburgh,Idaho,South,Furniture,Binders,Mean Product,18.28,7,0.2,-134.46
ff7c46d2-47d7-45e9-a77d-410fa0b1585c,2024-08-31,2024-09-27,Standard Class,31cf5210-9869-4a43-a78b-60e30e24b414,Consumer,Port Erinfort,Pennsylvania,Central,Furniture,Storage,Address Product,225.49,9,0.12,468.54
d84c203d-e478-419d-9b6b-dec157b5512f,2024-03-18,2024-07-23,First Class,3cd82d13-602a-47b4-a002-21703f2726a2,Consumer,North Brandyborough,Maine,East,Office Supplies,Appliances,Control Product,665.07,4,0.1,227.65
6fa6291d-341e-43e1-9db5-57758018e172,2024-05-28,2024-06-07,Standard Class,e1a068a7-8784-42d3-90cd-ee09ae95e8f2,Corporate,South Megantown,Nevada,Central,Office Supplies,Appliances,Upon Product,489.15,6,0.48,-199.11
d727eacc-85d8-4eeb-b1e0-4110c715efa8,2024-10-15,2024-03-30,Standard Class,0081e6cb-ffe5-402a-8eec-898a966dbc4c,Corporate,Montgomeryberg,Delaware,East,Technology,Accessories,Day Product,15.26,2,0.46,425.81
e525d6ad-e6d3-4d5d-bd5e-03a35d9f927b,2024-03-16,2024-08-04,Standard Class,e7234bb3-36e1-41e3-ad9f-26fd96147ff5,Consumer,Lake Henryland,North Dakota,West,Technology,Chairs,Say Product,806.45,4,0.02,165.2
6c3f6a78-8d10-4bf6-b8dc-3e8b46a10f4c,2024-08-10,2024-06-22,First Class,6dbd303c-16da-4be1-b0d5-14e32186504e,Corporate,Mayerberg,Missouri,Central,Furniture,Tables,There Product,775.08,2,0.17,-16.13
82ecb305-6b81-4f59-8dec-e8136887a862,2024-04-26,2024-06-16,Standard Class,7b9eb0a1-a03b-42a0-bcae-1517b2c31c91,Consumer,Perezland,West Virginia,Central,Technology,Binders,Various Product,552.93,5,0.2,337.1
1a1ec2df-674b-4bcc-b778-09b5552d99c4,2024-06-11,2024-07-01,Same Day,6d269df8-5092-4f61-9701-bca9ef48438e,Corporate,Port Daniel,Nebraska,South,Furniture,Appliances,Scientist Product,75.8,7,0.12,448.67
06b6ab1d-e89a-4cce-b794-5f60ba369829,2024-04-22,2024-11-01,Standard Class,b57298d0-e3c1-4b57-831a-c1d1105cc2e5,Home Office,New Kennethbury,Wisconsin,Central,Furniture,Paper,Charge Product,768.85,1,0.31,138.58
148db2b5-9a6c-44f5-8ac9-23b41bb38ea8,2024-09-29,2024-02-06,Same Day,9ec55f80-e7d0-4bbc-833f-a239cedb96fc,Home Office,Munozburgh,Arkansas,Central,Technology,Bookcases,Law Product,587.88,7,0.32,20.89
6654a800-2030-4fae-a7fc-2603321e8029,2024-06-01,2024-09-17,Same Day,30637e98-b47d-4362-a27a-27df30677172,Home Office,South Catherineton,New York,West,Furniture,Bookcases,Trade Product,784.14,6,0.43,352.26
a9883658-53b9-497c-b7c6-82f23cd5a70c,2024-04-12,2024-03-26,Same Day,a016a3bd-455d-440d-bedd-b10795497e7d,Home Office,Rodneyton,New Hampshire,Central,Office Supplies,Tables,Do Product,754.23,6,0.37,277.25
320d6a73-0711-41bc-a201-48d258cc02d1,2024-02-18,2024-07-16,First Class,c4e71fb3-a795-4141-b096-9e720541a9c0,Home Office,Kyleside,Oregon,West,Technology,Bookcases,Close Product,804.97,8,0.27,422.13
68784074-69c7-4f07-b0d1-e1d27586930d,2024-07-23,2024-06-22,First Class,a9b1d2c8-efd1-40e5-b17a-d7a4dbc4eb69,Consumer,North Josephtown,Utah,West,Office Supplies,Chairs,Simply Product,522.83,8,0.33,284.76
7cb492da-ee22-4bbf-9399-3fcf17d4da82,2024-03-23,2024-11-05,First Class,1d6491d8-d5e3-4aba-b0b0-cc7122d9de37,Home Office,Patrickfort,Tennessee,West,Technology,Appliances,Main Product,148.92,6,0.14,-29.53
3aa99056-2761-4952-83cd-0c5414ad0512,2024-04-08,2024-06-04,Standard Class,bafa6f23-f276-4dbb-be2e-5eafab4bf43f,Home Office,Lake Yolanda,Massachusetts,West,Furniture,Appliances,If Product,674.45,3,0.3,452.16
05e7ce64-e884-410c-b0f2-a5e8f562b78f,2024-05-23,2024-08-07,Same Day,5eb3fcc1-545a-4018-99db-fc5eada04f50,Home Office,Rogerville,Virginia,East,Technology,Paper,Authority Product,624.27,5,0.24,-126.61
151e30cf-4aef-4a67-9ce2-0181b7197c7d,2024-08-09,2024-02-08,First Class,092d5c9b-ddf6-46d8-8462-5a0582fedfd0,Home Office,North Angelastad,Texas,South,Office Supplies,Storage,And Product,744.83,2,0.07,-12.44
54859c3d-a046-447e-ac6b-0b3e093c155d,2024-07-15,2024-06-01,First Class,72b5550f-3ff0-4619-8414-e74cc964ebb8,Corporate,Patelshire,Maine,East,Furniture,Bookcases,Drive Product,178.18,5,0.12,164.14
e56f30f1-6984-4386-989d-b5f15f49f8d2,2024-02-17,2024-07-11,Standard Class,f470a2f7-ee8c-4821-b1d4-e343366d0e93,Consumer,Georgestad,Delaware,Central,Technology,Chairs,Concern Product,203.03,9,0.15,196.02
1543a277-b214-48b6-b813-1af1ff95249b,2024-03-16,2024-05-22,First Class,c75afbc2-414f-4822-a871-bb5bffa8cdec,Home Office,West Loriville,Hawaii,East,Technology,Phones,Ability Product,891.51,1,0.46,-189.28
821893dd-b44d-465d-bf5b-796c5135c47d,2024-07-31,2024-08-26,Standard Class,02426e2d-f7a3-4cde-b194-4c7147b205bd,Home Office,Elizabethland,Iowa,East,Technology,Bookcases,Reach Product,752.48,5,0.12,346.4
f345484e-a6bf-4d59-8bce-b82dda6c4aa1,2024-01-27,2024-08-10,Second Class,88267b78-af56-4d79-acb1-349dfa88c035,Home Office,Grayside,New Mexico,Central,Office Supplies,Tables,Prepare Product,909.15,6,0.14,53.13
65e700ce-90cc-4637-9267-a47a9e9a2b05,2024-05-08,2024-11-01,First Class,f948c1ea-4fc4-40c1-ba54-dc25aaa4bdb6,Consumer,Lake Lisa,New Jersey,Central,Office Supplies,Storage,Be Product,761.13,7,0.18,84.49
1104a82a-d77d-42a1-85c5-0760ef2cb4ed,2024-08-31,2024-08-10,Second Class,57c7885d-0c77-4137-b635-2d5186e1f878,Corporate,Toddside,Maine,Central,Technology,Bookcases,Manager Product,601.18,9,0.33,366.56
8ec35648-9ffe-4e5c-9e3f-2fc74cb9e534,2024-03-01,2024-05-25,Standard Class,6f11a407-565e-4486-8a10-0c27c820aa95,Consumer,Priceberg,North Carolina,East,Furniture,Chairs,Once Product,657.59,6,0.06,65.5
21a91aee-2969-4ac6-98c1-7709cba42c52,2024-01-24,2024-11-02,Same Day,7023ce33-9c71-40ea-ae83-ab493ea8a392,Corporate,East Victoriaport,Hawaii,East,Furniture,Bookcases,Physical Product,890.24,5,0.48,-166.94
bbe899e2-2363-4e1d-8a32-e788b70421a9,2024-09-13,2024-09-27,First Class,decb5da6-7798-4a10-a53a-06d0c80ddb35,Home Office,North Ashleeport,Idaho,Central,Office Supplies,Tables,Same Product,583.02,7,0.43,-76.49
9e03f08b-4bc0-4b42-8c82-99ab6c2bd24f,2024-05-11,2024-10-07,Standard Class,bda30193-b92c-4c48-aef1-82b6320364eb,Home Office,Christianchester,Alaska,South,Furniture,Phones,Inside Product,636.07,1,0.29,469.13
236fddb4-e3f8-4867-8d53-f2b1f429391f,2024-09-04,2024-04-01,Same Day,57571e49-8cf1-4259-8931-6457fb80d201,Consumer,Gallagherview,Pennsylvania,South,Office Supplies,Binders,Reality Product,164.91,5,0.34,-150.72
21cf81fe-f3a5-40f9-b998-456c25c0619b,2024-07-02,2024-10-21,Same Day,baf3ab2c-fd2f-4858-8d62-b18b73b5e135,Consumer,Lake Alejandraton,Utah,West,Technology,Accessories,Prove Product,479.18,2,0.01,48.45
5eb393c7-e5ab-48fc-9fd6-85c0de840932,2024-01-17,2024-02-11,Second Class,d8fc7619-e048-4c18-a79f-b320d5fc8612,Corporate,Port Mirandachester,Pennsylvania,Central,Office Supplies,Phones,Begin Product,719.23,4,0.17,152.23
5121c862-3a3c-406e-b784-5875417360ac,2024-09-11,2024-02-20,Standard Class,737adb0f-5df5-4df0-a26f-4629607123b5,Corporate,West Daniellefurt,Nebraska,West,Office Supplies,Bookcases,Weight Product,278.23,7,0.4,145.3
4401ae8b-5400-4a70-96b8-d6f6dc0b0045,2024-08-12,2024-02-08,Same Day,1067afad-3d07-49f1-bac2-a745bfc93c11,Consumer,Mayfort,Virginia,South,Technology,Appliances,Remain Product,210.23,5,0.04,-197.23
845dcac4-60b5-49db-950b-ccb857f87c41,2024-08-21,2024-02-07,First Class,6a07bc61-66c0-4168-bf85-7cac94aedba1,Corporate,Ashleytown,Florida,West,Furniture,Paper,Nation Product,320.69,6,0.14,150.81
c6c09b5d-c62e-4589-a531-eb386bbe8a06,2024-10-28,2024-01-13,First Class,878dddc8-226f-4e26-9fb5-76971fab4e4e,Consumer,Charleneborough,Vermont,Central,Office Supplies,Appliances,Law Product,249.09,2,0.29,68.64
b30d7bab-9464-46c3-b1a7-ddba1d85de78,2024-11-03,2024-06-07,Second Class,47115064-d5cf-46e5-b71c-3171c74782c5,Corporate,Port Douglas,Montana,Central,Office Supplies,Phones,Rest Product,222.76,3,0.13,480.46
7a15b6a7-01a2-4037-abf8-cb6e53bfafc4,2024-01-19,2024-01-12,Same Day,712a013a-0dcf-4e62-84a0-056127e4c074,Consumer,Port Christyfurt,Oregon,Central,Technology,Appliances,Save Product,430.6,7,0.47,-88.59
95c4766b-6642-4e7e-8b71-b9c25e89afba,2024-07-11,2024-07-06,Standard Class,c7222012-aff1-4b67-bdae-e103a0c84efe,Consumer,East Lisaland,Connecticut,East,Furniture,Chairs,This Product,908.76,2,0.07,47.91
15ad2fc1-50a8-4fe1-bfec-b68a40f84f3f,2024-04-23,2024-08-18,First Class,675a125c-7fec-4159-93a0-117baf1367d1,Consumer,West Douglas,Vermont,West,Office Supplies,Appliances,Himself Product,511.99,6,0.4,93.64
f1aee28e-bd11-4193-8261-77ecf63be801,2024-02-23,2024-06-10,Same Day,e5f16b08-1515-4176-a7e1-47eb97ea66a9,Corporate,East Jay,New Hampshire,South,Technology,Storage,Father Product,196.04,5,0.25,73.49
a20dbea9-4cf0-48d9-9479-30a16d99fb1e,2024-03-25,2024-03-20,Same Day,fd2b15a5-be2b-48c7-9fd6-547b53353898,Corporate,Brendachester,Illinois,South,Office Supplies,Binders,Minute Product,86.2,1,0.38,266.08
9ffc23b1-246c-48a5-8083-6f5df0b16b47,2024-04-04,2024-04-30,Second Class,f895c787-3923-4f53-a72e-400b0af4360a,Corporate,Lake Antonio,New Mexico,South,Technology,Bookcases,Mention Product,699.19,4,0.16,-49.14
14f71e4a-4844-483b-ada5-eb87b132a53e,2024-10-05,2024-05-28,First Class,9052886d-985d-4178-828d-ee4d38b439b3,Consumer,Brianton,Delaware,East,Furniture,Appliances,Central Product,388.97,2,0.26,-45.25
c89f04a5-47dd-419f-9ce5-4d5f81624920,2024-02-09,2024-06-11,First Class,5f31d5ac-cdc4-456f-887e-4bb0c56c9188,Corporate,Lisaland,Pennsylvania,East,Furniture,Tables,Describe Product,823.61,4,0.43,310.45
f40d974d-a76f-4d41-b9da-01d398fe0f01,2024-02-15,2024-03-30,Standard Class,c459a096-80d6-4c2a-9f44-754482a82c51,Corporate,Lindseyhaven,Washington,Central,Furniture,Binders,Here Product,662.92,1,0.23,150.2
abf8d8b8-769d-475d-80cc-749accbae327,2024-08-23,2024-07-12,First Class,65df56ad-d266-4f5f-ade6-62f7b038d947,Consumer,Mcdowellchester,Ohio,South,Furniture,Binders,Fear Product,798.28,2,0.18,90.61
42547fcd-7f0c-4f88-9573-08ac62cbefae,2024-07-30,2024-02-28,Standard Class,6dbeab14-7803-46de-a43b-f048fcf71f92,Home Office,Jonathanberg,Rhode Island,East,Office Supplies,Appliances,Thank Product,279.23,8,0.27,-81.56
529e364a-4e11-4e2b-8efb-50d60e5e36eb,2024-04-10,2024-01-01,First Class,d705488d-3278-45f9-acfd-bcb5225c803d,Consumer,North Veronica,New York,Central,Office Supplies,Binders,Parent Product,695.44,6,0.36,-68.73
bb9aafa7-a6d5-4e11-94dd-7cb58afae3a1,2024-05-03,2024-07-13,Second Class,7aeeb7c7-a50e-4365-984e-062fe7326618,Corporate,South Wesley,New York,South,Furniture,Paper,Brother Product,271.42,2,0.22,-192.61
49da2c2f-cde8-4351-ab77-974ea70e795d,2024-03-04,2024-02-02,First Class,0c124f42-be17-4473-b977-68e24e9b997e,Consumer,Lake Pamela,Hawaii,West,Furniture,Appliances,Daughter Product,939.68,6,0.47,-136
8efe3a5a-a188-4d4a-b0c0-590a33f8731c,2024-10-07,2024-05-23,Standard Class,5895eebf-a219-47df-8b57-aeead91edb53,Home Office,Port Aaronview,Massachusetts,Central,Furniture,Chairs,Sport Product,640.01,9,0.15,189.79
3b056f03-bab3-4b9c-86f3-33fbabf14b41,2024-01-19,2024-09-05,Standard Class,87890d2a-884a-4aa6-acd0-3973d830edb8,Consumer,West Jessica,Indiana,East,Office Supplies,Phones,Science Product,331.27,7,0.24,424.31
5f861e78-a987-4c33-b26b-ee740043fc29,2024-03-08,2024-03-27,Second Class,3f426864-ef86-4e89-a04a-80b5410d8b89,Corporate,Ellenville,Texas,East,Furniture,Storage,How Product,276.82,9,0.38,1.02
c320d7bf-89b6-478b-900d-895cf5098ac1,2024-03-22,2024-03-15,First Class,e7e5fbf5-75bf-42a5-aad8-df6c3c541c33,Home Office,South Gabrielle,Michigan,Central,Furniture,Accessories,Less Product,199.02,5,0.34,29.42
99fb03f4-9532-4a9c-9ae3-f34434520dda,2024-05-22,2024-08-07,First Class,3728eab2-1ea0-4983-bdf9-fd64807409d3,Corporate,West Olivia,Michigan,Central,Furniture,Binders,Model Product,697.69,7,0.43,-119.08
99603776-29c2-46d1-8941-a7b48aadbb35,2024-08-04,2024-01-10,Second Class,45818b32-11ed-43d0-abfe-a1d382837541,Home Office,Johnsonland,Oklahoma,East,Technology,Chairs,Total Product,226.53,7,0.5,72.04
093a6c93-459c-4789-8870-83fb8417b92f,2024-03-24,2024-03-16,First Class,3c585470-2275-4425-bdcc-19fd09544df0,Home Office,Port Sean,Arkansas,West,Furniture,Bookcases,Dinner Product,599.35,3,0.21,-173.94
5578c720-cb01-4f48-bda2-14dacd052d26,2024-05-16,2024-07-02,First Class,899b4410-4fd1-46fd-985f-02bf6d1b8766,Consumer,Lake Lawrence,Hawaii,South,Technology,Bookcases,Central Product,271.99,7,0.06,442.32
2ebfcf64-1431-4065-82cf-76680432a5cc,2024-02-23,2024-10-07,Standard Class,33fd413c-5a0d-4049-8de1-b0ac1b593b37,Consumer,East Erin,California,West,Technology,Storage,Figure Product,665.35,1,0.02,271.18
14898ee0-e7f9-415c-8607-1ddfa4c74b1b,2024-09-21,2024-01-05,First Class,2272ed70-4947-4284-bfd6-48896603358f,Corporate,Warrenfurt,Georgia,Central,Furniture,Binders,Probably Product,816.79,9,0.36,493.52
5941dcc1-18b2-4699-9875-1a5f2a61e231,2024-10-21,2024-04-22,First Class,696f7852-42e9-4d8f-a9e0-aa58ab55e279,Consumer,Lake Ryan,Utah,West,Technology,Paper,Around Product,780.24,6,0.44,417.98
35e50516-b5d8-4cd0-b55b-3e37520c16b5,2024-02-26,2024-01-17,Second Class,384ca7a1-752b-4d16-b815-79ff16d68f77,Consumer,East Victoriafurt,Virginia,East,Furniture,Storage,Growth Product,763.24,5,0.11,131.09
13cd73dc-c12a-4a6d-97ba-12b591a82db4,2024-03-21,2024-04-20,Second Class,6f7419eb-f87d-4f7c-939b-587ed02c25d8,Home Office,Westborough,South Carolina,Central,Office Supplies,Binders,Writer Product,195.85,7,0.08,163.78
79fe75ad-5d0d-41f3-8b64-b5a2b9137f56,2024-10-24,2024-10-25,Same Day,7575e499-4b2f-4210-8747-b73b13a41696,Consumer,Lake Kathleenview,Maryland,South,Office Supplies,Chairs,Sort Product,97.5,5,0.03,-66.6
eaa97349-8e0e-4094-a783-772706af7652,2024-01-01,2024-04-09,Standard Class,aa4146e5-4841-4ac8-bc83-9aa7372a21be,Home Office,East Royburgh,Alabama,East,Office Supplies,Phones,Century Product,701.96,5,0.41,123.43
a0b04ac0-3ede-4d22-a365-94c7c7275308,2024-05-05,2024-05-30,First Class,e8e4327b-9821-4b00-b147-6ead354e188f,Home Office,New John,Vermont,East,Office Supplies,Paper,Bank Product,374.66,7,0.16,432.12
c47e4e4d-323f-453c-bf6d-7945612daf13,2024-04-12,2024-02-08,First Class,38decaee-52de-4522-98a9-9904e7cbb4eb,Home Office,North Kimberlyview,South Dakota,South,Technology,Accessories,Similar Product,438.02,7,0.2,-164.4
c8e327c4-274d-4039-a440-66290d854bfc,2024-07-12,2024-09-06,Same Day,ff5e86f4-bc5d-44fc-896b-fffb7fec3a12,Corporate,Port Emily,South Dakota,South,Furniture,Bookcases,Fund Product,40.84,3,0.25,404.49
e6b391cb-66bf-47e5-9a87-bdaf64c4b966,2024-05-03,2024-01-04,First Class,774cc35e-b1ae-43a3-afff-7c975ecc7ae3,Corporate,Port Sarah,North Carolina,West,Furniture,Tables,Good Product,266.98,3,0.42,38.66
5ebca66a-ee84-469c-b067-4b4ccbf9679e,2024-05-12,2024-02-19,Standard Class,8e77ce87-e0ff-4620-9bd5-fdadbcec68ad,Corporate,South Darrellside,North Carolina,Central,Furniture,Chairs,Main Product,43.34,3,0.33,429.66
f1564ac8-d55e-45dc-93eb-06a888b30b59,2024-08-13,2024-04-26,Same Day,feebfaa5-0024-4f76-92d2-791f24f2441b,Home Office,East Lindsay,North Carolina,South,Office Supplies,Bookcases,Everything Product,880.39,6,0.31,458.62
8eaea520-cce7-4d64-a420-477a9dda94b9,2024-10-31,2024-03-16,Standard Class,7fdeced8-90b9-4df1-9fe9-59f84d3d133d,Corporate,Lake Cole,New Hampshire,South,Office Supplies,Appliances,Enough Product,250.96,6,0.09,269.61
c658c361-3099-497d-812b-2b704f8bc0c8,2024-01-13,2024-03-23,Same Day,ac43b656-0a3f-459b-a9bd-e403bae875b6,Corporate,South Justin,Utah,Central,Furniture,Tables,And Product,561.76,3,0.26,265.1
51bcda5a-3a9e-425e-ad84-2f41acbce54a,2024-02-11,2024-02-11,Same Day,a6c8763b-7c18-4fc5-b527-70d4f6a7555d,Consumer,Kaitlynborough,North Carolina,South,Office Supplies,Bookcases,Ability Product,48.59,3,0.36,116.93
565f41e2-abfe-4a86-a277-d86bbc251484,2024-01-09,2024-09-13,Second Class,b695e2eb-1603-4640-a7ea-55310027c8a0,Corporate,Lintown,Tennessee,South,Furniture,Storage,Clearly Product,670.18,8,0.49,384.88
af65fed3-9abd-498d-971a-9e837a95e6c5,2024-09-28,2024-11-07,Standard Class,a0f6a6b4-209a-40ba-875e-8d7452313098,Corporate,Morrisside,Pennsylvania,West,Furniture,Paper,View Product,329.8,8,0.1,473.13
da6d4801-c531-4f0b-a4b6-6d313d1ad263,2024-02-07,2024-10-10,First Class,7905ecfb-b3e1-4458-b88c-7b16f1d4cd8d,Home Office,South Williamshire,South Carolina,East,Furniture,Bookcases,Leader Product,898.94,7,0,342.56
58ab6bce-6f89-4238-8c1a-9cef063565ae,2024-07-24,2024-10-10,First Class,35f45be3-044a-4f26-82ea-a91f2a9d838e,Home Office,New Steven,Indiana,East,Furniture,Accessories,Want Product,889.24,4,0.04,235.36
b793dbcd-e5fb-40e9-86ab-9e5e2e01b03e,2024-05-27,2024-04-14,Standard Class,6762edf2-c1cf-4a1e-a246-81895e58115c,Home Office,North Rebeccaville,Kentucky,East,Furniture,Phones,Father Product,332.04,4,0.19,224.76
0d22b858-2af5-492b-bb6a-95b3ebfd8d08,2024-10-27,2024-04-17,First Class,00e6548e-49cc-40b7-8b88-317f8b65f3ae,Home Office,New Donaldfort,Virginia,East,Furniture,Storage,Join Product,901.95,3,0.41,394.63
c1b04c39-9b06-48b6-a5b2-9e7fd5983258,2024-02-11,2024-01-14,First Class,40a24a7b-a750-48be-a578-e28c4a4fd6d1,Home Office,Taylorbury,Oregon,South,Furniture,Chairs,Science Product,996.2,5,0,178.84
d0e9b6ac-f172-40cf-ac52-acceef1756e8,2024-09-29,2024-05-24,Standard Class,60cfad06-075a-4775-9e56-83e7f0703e96,Home Office,Kylechester,Washington,Central,Office Supplies,Chairs,East Product,827.16,3,0.23,362.7
e5fe94e9-da1a-44a5-a7b0-c8eecf18a07a,2024-08-22,2024-01-06,Same Day,69f882f8-329e-4d81-8dfd-70d5fb2192fd,Corporate,Jenniferport,Oklahoma,Central,Furniture,Chairs,Attorney Product,846.42,8,0.16,156.22
9c98da8a-82fb-4178-b944-54a5e6e4127b,2024-04-18,2024-10-07,Standard Class,04ae2a0b-e388-4d66-b7de-ef5fbde3e018,Home Office,Lake Marvinview,Colorado,West,Furniture,Chairs,Reality Product,256.52,7,0.03,-156.29
096472e3-2409-443d-b6bd-3a4d82a63d8e,2024-10-28,2024-07-09,Same Day,b8232391-d3e2-4937-9c69-bc2b117aa514,Home Office,Davistown,Connecticut,West,Office Supplies,Phones,Standard Product,580.94,3,0.23,68.76
99792687-1c26-4489-8069-c1e3268daf05,2024-08-08,2024-07-14,First Class,c015fbf3-402a-4095-ab4d-09bf0fe4f675,Consumer,Justinstad,New York,South,Office Supplies,Bookcases,Since Product,76.58,9,0.13,111.11
b123e339-ab1b-46d4-b1d6-25e1a0cb0fed,2024-02-07,2024-01-07,First Class,a7c992d9-e05c-4e68-9231-4a406c6b5d3f,Corporate,East Natashafort,California,Central,Office Supplies,Binders,Early Product,103.97,5,0.18,-100.87
ed511ebc-655a-4e95-9755-5711303e9486,2024-10-06,2024-09-06,First Class,641506c8-f133-46b2-8caa-c5d1b3421fb3,Corporate,Drewchester,Mississippi,Central,Furniture,Bookcases,Security Product,998.9,9,0.35,-128.25
